body_of_water	category_T10	category_T15	city_not_us	city_us	date	filename	id	incorrect_orientation_T21	keyword_subj_T11	loc_box_checked	loc_not_us	other_info_T22	prodno	publisher	state_l	state_v	subj_2_T12	subj_3_T13	subj_T16	title
		Hotels		Aurora		VO315_o3.jpg	35422656												Downtowns	Hotel Arthur Aurora, Ill.
		Streets & highways		Canton		A49247_o3.jpg	35403723										Activities		Gyms	Y. M. C. A. Bldg, Canton, Ill.
		Hotels		Minneapolis	1903	dpc6525_o3.jpg	35409176							Detroit Photographic Co.			Guests	Businesses	Tourism	West Hotel, Minneapolis, Minn.
		Hotels		Tybee Island		dpc9694_o3.jpg	35411705							Detroit Publishing Co.			Flags	Resorts	Islands	Hotel Tybee, Tybee Island, GA.
		Parks & gardens		Aurora 		VO596_o3.jpg	35423406							O Hammon Pub. Co.			Leisure 		Boating 	Fox River, South from Boat Landing Riverview Park 
		Politics & government		Lincoln		a20293_o3.jpg	35403569										Carriages	Horses	Courthouses	Logan County Court House, Lincoln, Illinois
		Hotels		Petoskey		VO1592_o3.jpg	35421755										Entrances	Porches	Tourism	Cushman Hotel, Petoskey, Mich.
		Other		Joliet		0BH1028_o3.jpg	35400436							Photo by Johnson's Studio			Automobiles		Laundries	American Institute of Laundering, Joliet, Illinois
		Parks & gardens			1900	dpc118_o3.jpg	35407373							By Detroit Photographic Co.			Yellowstone National Park	National Parks	Geysers	Crater of Grotto Geyser. Yellowstone National Park
		Aerial views & skylines		Brattleboro	1905	dpc8659_o3.jpg	35410955							Detroit Photographic Co.			Rivers	Mountains	Towns	Brattleboro, VT., from the east
		Streets & highways		Columbus		a40501_o3.jpg	35403662										Trolleys	Moon	Nighttime	West Broad Street, looking east, Columbus, Ohio
		Military		Pittsburgh 		dpc70079_o3.jpg	35409590							Copr. Detroit Publishing Co. 					Armory 	Eighteenth Regiment N. G. P. Armory 
		Education		St. Louis		VO1018_o3.jpg	35412242												Teacher's College 	Teacher's College
		Shopping				6EK65_o3.jpg	35402453										Sewing	Women	Fabric shops	
		Bridges		South Bend		VO6378_o3.jpg	35423685												Rivers	Jefferson ST. Bridge, South Bend, Ind.
		Parks & gardens				dpc6984_o3.jpg	35409565							Detroit Photographic Co., publishers			Redwoods	Families	Fremont, John Charles	Big trees of Santa Cruz
		Automobiles		Chicago		cop2132_o3.jpg	35405332										General Motors	Chicago World's Fair	Century of Progress International Exposition	"General Motors Building ""A Century of Progress"""
		Education		Chicago		cop69_o3.jpg	35405962										Buddhist temples	Century of Progress International Exposition	Buddhism	Lama Temple
		Hotels		Needles		rt2254c_o3.jpg	35412207										Railroads	Trains	Tourism	Ate meals here
		Agriculture				cop32_o3.jpg	35405818												Piers	Agricultural Group
		Education		Cleveland	`1903	dpc7394_o3.jpg	35410001										Ivy		College	Physical laboratory Adelbert college Cleveland. O
		Amusements				VO1656_o3.jpg	35421846										Police	Wagons	Tents	Scene at Minnesota State Fair Grounds
		Politics & government		St. Joseph		VO6251_o3.jpg	35423583										Rescuers		Lifesavers	U.S. life saving crew and station, St. Joseph, Mich.
		Politics & government		Lincoln		dpc11483_o3.jpg	35407161							Detroit Publishing Co.					Capitols	State Capitol, Lincoln, Nebraska
		Libraries, galleries & museums		Harvey		10290_o3.jpg	35400732													Carnegie Library, Harvey, Illinois
		Amusements		New Orleans	1906	dpc10294_o3.jpg	35406460							Detroit Publishing Co.					Haunted Houses	It is claimed that this house has been haunted since the time of Mme. LaLaurie, 1831
		Education		Las Vegas	1908	dpc12280_o3.jpg	35407657							Detroit Publishing Co.					Schools	Normal School, Las Vegas, N.M.
		Hotels		Chicago		VO6349_o3.jpg	35423652												Bars	Buffet
		Education		Kingston		9340_o3.jpg	35402850												Schools	Kingston School Kingston, Ill.
		Hotels		Hampton		dpc12376_o3.jpg	35407735													Sherwood Inn, Old Point Comfort, Va.
		Aerial views & skylines		Mackinac Island		VO1244_o3.jpg	35412451										Lakes		Towns	Overlooking town from Fort, Mackinac Island, Mich.
		Nature				VO1405A_o3.jpg	35412669										YMCA	Camp	Tents	Tenting under trees. Young Men's Christian Association College Camp
		Cartoons & humor				5AH1531_o3.jpg	35401917										Bedrooms	Offensive humor	Woman	Talking turkey, there's a nice fat one
		Aerial views & skylines		Chicago		cop1885_o3.jpg	35405241										Villages	Carriages	World's Fairs	The English Village, Chicago World's Fair
		Nature			1904	dpc8440_o3.jpg	35410779							Detroit Photographic Co.			Cottages	Ranches	Roses	Rose tree at the cottage, Baldwin's Ranch, Cal.
		Libraries, galleries & museums		Duluth		VO149_o3.jpg	35421655							V.O. Hammon Pub. Co.						Carnegie Library, Duluth, Minn.
		Beaches & bodies of water		Chicago		VO1331A_o3.jpg	35412570												Piers	Recreation End, Municipal Pier, Chicago
		Amusements				VO1656_o3.jpg	35421846												State Fairs	Scene at Minnesota State Fair Grounds
		Hospitals		Fort Oglethorpe	1906	dpc12095_o3.jpg	35407550							Detroit Publishing Co.					Parks	Post Hospital, Fort Oglethorpe, Chickamauga Park, Ga.
		Parks & gardens		Brooklyn		dpc12849_o3.jpg	35408034							Geo. P. Hall & Son					Monuments	Martyrs Monument, Brooklyn, N.Y.
		Nature				dpc12236_o3.jpg	35407632							Detroit Publishing Co.					Canyons	Entrance to Williams Canyon, Colo.
		Amusements		Chicago	1933	cop2981_o3.jpg	35405761										Fairs		Exhibitions	Chicago 1933 World's Fair
		Military		Fort Sheridan		VO230A_o3.jpg	35422493										Officers		Training Camps	Fort Sheridan, Ill.
		Aerial views & skylines		Cincinnati		dpc11456_o3.jpg	35407147							Detroit Publishing Co.					Rivers	Up from the Ohio from Eden Park, Cincinnati, Ohio
		Parks & gardens		Milwaukee		VO843_o3.jpg	35424191										Lily Ponds		Ponds	Lily Pond, Humboldt Park, Milwaukee, Wis.
		Beaches & bodies of water		Gloucester	1905	dpc8735_o3.jpg	35411019							Detroit Photographic Co.			Rocks	Oceans	Surfs	Surf at Eastern Point, Gloucester, Mass.
		Parks & gardens		Brooklyn		dpc12852_o3.jpg	35408035							Copr. Geo. P. Hall & Son.					Boathouse	Boathouse, Prospect Park, Brooklyn, NY
		Hotels			1905	dpc8780_o3.jpg	35411062							By Detroit Photographic Co.			Birch trees		Lakes	Along the shore at Pine Grove Springs Hotel. Lake Spofford, N.H.
		Bridges		St. Paul		VO5476_o3.jpg	35423192													High Bridge, St. Paul, Minn
		Hotels		Pasadena		dpc8528_o3.jpg	35410847							Detroit Publishing Co.			Mountains	Lawns	Sprinklers	Hotel Green. Pasadena, Calif.
		Nature	Montreal			dpc6945_o3.jpg	35409531				Canada			Detroit Photographic Co., publishers			Sleighs	Snowshoeing	Winter	Mount Royal Road in winter, Montreal, Que.
		Hotels		Aurora		VO315_o3.jpg	35422656										Streets		Automobiles	Hotel Arthur Aurora, Ill.
		Parks & gardens		Chicago		VO1770_o3.jpg	35421972												Parks and Recreation 	Pavilion and Bridge, Sherman Park, Chicago 
		Parks & gardens		Palm Beach 		dpc8218_o3.jpg	35410602							Copr. Detroit Photographic Co. 					Leisure 	Afternoon concert hour, Royal Poinciana Palm Beach, Fla 
		Music		Chicago		cop2990_o3.jpg	35405770										Century of Progress International Exposition	Carillons	Bell towers	Carillon tower, Hall of Science, A Century of Progress
		Education		Wellesley	1900	dpc516_o3.jpg	35408273							By Detroit Photographic Co.			Lakes	Women's education	Colleges	Wellesley College from Lake Waban, Massachusetts
		Religion		Chicago		A114765_o3.jpg	35403218										Freemasonry	Automobiles	Masonic temples	Masonic Temple, Blue Island, Ill.
		Landscapes		Glens Falls 		dpc11920_o3.jpg	35407441							Detroit Publishing Co.					Waterfalls	Falls above Bridge, Glen Falls, N.Y.
		Other		Joliet		VO1164_o3.jpg	35412384										Prisoners		Prisons	East cell room, Illinois State Penitentiary, Joliet, Ill.
		Beaches & bodies of water		Petoskey	1906	dpc10143_o3.jpg	35406347							Detroit Publishing Co.			Lakes		Harbors	Dock and harbor, Petoskey, Mich.
		Beaches & bodies of water		Minneapolis		VO5469_o3.jpg	35423183												Swimmers	Calhoun Bathing Beach, Minneapolis, Minn.
		Other		New York	1903	dpc8557_o3.jpg	35410866							Detroit Photographic Co.					Skyscrapers	Time's Building, New York
		Hotels		Danville		7AH3727_o3.jpg	35402530													Hotel Wolford, Danville, Illinois
		Children		Staten Island		cop681_o3.jpg	35405956										Swingsets		Shores	Children's home, Staten Island, the Volunteers of America, Souvenir of a Century of Progress Exposition, 1933
		Streets & highways		Provincetown		dpc7952_o3.jpg	35410406							Detroit Photographic Co.			Trees		Homes	The turn, Provincetown, Mass.
		Parks & gardens			1903	dpc6852_o3.jpg	35409465							Detroit Photographic Co.			Tombs	Landmarks	Estates	Washington's Tomb, Mt. Vernon
		Aerial views & skylines		Duluth	1905	VO583A_o3.jpg	35423390							T.A. Patrick & Co.			Factories		Bridges	Aerial bridge and part of wholesale section, Duluth
		Hospitals		Chicago Heights		A115515_o3.jpg	35403277													St. James Hospital, Chicago Heights, Ill.
		Beaches & bodies of water		Chicago		4AH340_o3.jpg	35401675										boats	Park	Lake	The Jackson park municipal bathing beach, Chicago
		Education		Chicago		dpc11567_o3.jpg	35407221							Corp. Detroit Publishing co.			Park	Tennis	University	University of Chicago Chicago, ILL.
		Amusements		Chicago Heights 		A93372_o3.jpg	35403997										Building	Street 	Theater	Lincoln Dixie Theater. Chicago Heights, Ill 
		Politics & government		Lincoln		dpc11483_o3.jpg	35407161							Detroit Publishing Co.			Gazebo		State Capitol	State Capitol, Lincoln, Nebraska
		Parks & gardens		Sault Ste. Marie	1905	dpc9339_o3.jpg	35411460							Detroit Publishing Co.			Fountains	Pedestrians	Parks	South Canal Park, Sault Ste. Marie, Mich.
		Advertisements				1BH2470_o3.jpg	35400960										Houses	Brides	Rogers Paint	Safe across the threshold
		Beaches & bodies of water		Milwaukee		VO847_o3.jpg	35424195										Trees	Parks	Beaches	The beach, Lake Park, Milwaukee, Wis.
		Parks & gardens		Galena 		2593_o3.jpg	35401140										Landscape 	Civic features	Fountain	
		Streets & highways		Springfield	1905	dpc8627_o3.jpg	35410925							Detroit Photographic Co. 			Paths	Arches	Nature	Cemetery Avenue, Springfield Mass.
		Education		Milwaukee 		VO6012_o3.jpg	35423428										Romanesque 	Landscape	Gothic	Milwaukee-Downer College, Milwaukee, Wis
		Cartoons & humor				5AH1575_o3.jpg	35401961										Clothes Washing		Girls	A line from you will be appreciated
		Aerial views & skylines		Kansas City		dpc6843_o3.jpg	35409456							Detroit Publishing Co.			Trains		Railyards	The West Bottoms, Kansas City, Mo.
		Hotels		Mackinac Island		VO1248_o3.jpg	35412455													Grand Hotel, Mackinac Island, Mich.
		Beaches & bodies of water		Lake George 		dpc11755_o3.jpg	35407340							Detroit Photographic Co.			Lake	Central New York	Recreation 	Foot of Lake From Rogers Rock Heights on Lake George 
		Amusements		Chicago 		cop2958_o3.jpg	35405740										Fairs	Innovation	Century of Progress	Hall of Science and Tower of Sky Ride A Century of Progress 
		Streets & highways				C8000_o3.jpg	35404357										Buildings	Streetcar	Streetscape 	
		Bridges		South Haven		VO6143_o3.jpg	35423504										Watercraft 	Leisure 	River	Scene on Black River, South Haven, Mich
		Military		Waterliet		dpc9965_o3.jpg	35411895							Detroit Publishing Co.			Cannonballs		Arsenals	Entrance to Waterliet Arsenal, Waterliet, N.Y.
		Indians of North America			1905	dpc9286_o3.jpg	35411426							Detroit Photographic Co. 			Culture 		Grand Canyon of Arizona 	An Indian living room, Hopi House, Grand Canyon of Arizona 
		Religion		Oak Park		VO956_o3.jpg	35424307												Churches 	
		Postcard history		Savannah		4BH524a_o3.jpg	35401761							Curt Teich & Co., Inc					Savannah, Georgia 	
		Residences		Manchester		dpc11199_o3.jpg	35407016							Detroit Publishing Co. 						Stark home, Manchester, NH
		Religion		Morrison		A121903_o3.jpg	35403430													Ebenezer reformed church, Morrison, IL
		Other		Springfield 		VO935_o3.jpg	35424282										Workers	Building 	Factory	Illinois watch factory, Springfield, Ill 
		Other		New Orleans	1900	dpc5366_o3.jpg	35408347							Detroit Photographic Co.			Levee		Docks	The levee at canal street, New Orleans
		Advertisements		Aurora		VO317_o3.jpg	35422658												YWCA	Y.W.C.A. building, Aurora, IL
		Education		Chicago		VO1835_o3.jpg	35422016										Botany	Academic Landscape 	University of Chicago	Kent Chemical Laboratory and Kent Theatre from Botany Pond, University of Chicago
		Residences		Algonac		dpc9958_o3.jpg	35411889							Detroit Publishing Co. 					Balcony 	Smith Family Home
		Other		Aledo		4152_o3.jpg	35401618												Court houses	Mercer County Court House 
		Parks & gardens		Kansas City		dpc13481_o3.jpg	35408093										Trees	Pathway 	Woman	Penn Valley Park, Kansas City, MO
		Amusements		Atlantic City 	1904	dpc8094_o3.jpg	35410502							Detroit Photographic Co			People	Sunbathing	Beach	On the beach, Atlantic City, N.J.
		Shopping		Chicago		VO613A_o3.jpg	35423502										Automobiles	Carriages	Streetcars	State and Madison sts., Chicago, busiest corner in the world
		Parks & gardens		CINCINNATI		dpc11456_o3.jpg	35407147							COPR. DETROIT PUBLISHING CO.			Eden Park	Trees	Ohio River	UP THE OHIO FROM EDEN PARK, CINCINNATI, OHIO
		Parks & gardens		Minneapolis		VO1620_o3.jpg	35421792										Ponds		Parks	Scene in Loring Park
		Beaches & bodies of water		Plattsburg	1904	dpc8341_o3.jpg	35410697							Detroit Photographic Co			Parks	Fountains	Bays	Cumberland Bay, Plattsburg, N.Y
		Hotels		Kansas City		VO6578_o3.jpg	35423878										Interiors	Architecture	Lobbies	Lobby of the Midland Hotel
		Libraries, galleries & museums		Chicago		VOB16_o3.jpg	35424364										Botany	Buildings	Universities	Side View Botany Building, University of Chicago
		Nature			1902	dpc6816_o3.jpg	35409431							Detroit Photographic Co.			pipe	fishing pole	gun	Two famous Adirondack guides 
		Amusements		Chicago		cop2958_o3.jpg	35405740										buildings		Lake	Hall of science and tower of sky ride A Century of Progress
		Cartoons & humor		Detroit		dpc5522_o3.jpg	35408424							Detroit Publishing Co [palette]			Food	African American	Ethnic stereotypes	Watermelon Jake
		Streets & highways		Chicago		3AH58_o3.jpg	35401438										Office Building	Skyscraper	Architecture	London Guarantee & Accident Company Building, Chicago
		Hotels		Manhattan Beach	1900	dpc379_o3.jpg	35408196							By Detroit Photographic Co.			Amusements	Boardwalk	Beaches	Manhattan Beach hotel and promenade
		Beaches & bodies of water		Minneapolis		VO35A_o3.jpg	35422686										Roads	Leisure	Lakes	View along the boulevard encircling Lake Harriet, Minneapolis, Minn
		Beaches & bodies of water		Minneapolis		VO1646_o3.jpg	35421831										Sailboats	Leisure	Lakes	Moonlight on Lake Calhoun, Minneapolis, Minn
		Beaches & bodies of water		Petoskey		VO5411_o3.jpg	35423124										Power plants	Steamships	Lake Michigan	Overlooking Little Traverse Bay from outlet of Bear River at power house, Petoskey Mich
		Residences		Washington D.C.	1904	dpc8076_o3.jpg	35410491							Detroit Photographic Co.			Pedestrians	Houses	Street views	Rhode Island Avenue, Washington, D.C.
		Landscapes		Seattle	1902	dpc5883_o3.jpg	35408696							Detroit Photographic Co.			Scenic views		Mountains	Mount Ranier, from near Seattle
		Aerial views & skylines		Portland		dpc7887_o3.jpg	35410377							Detroit Publishing Co.			Mountains		Cities	Portland, Oregon
		Streets & highways		Addison		5897_o3.jpg	35401897										Downtowns		Businesses	Addison, Ill
		Other				1DK1162_o3.jpg	35401095										Medical Devices		Splints	Disposo-T - Clavicle splint
		Hospitals		Fort Sheridan		C52616_o3.jpg	35404214													The Hospital, Ft. Sheridan, Ill.
		Aerial views & skylines			1933	cop1263_o3.jpg	35404548							R H D Co.					Villages	Oriental Village
		Parks & gardens		Detroit	1903	dpc7176_o3.jpg	35409803							Detroit Photographic Co.			Canals	Boaters	Concerts	Band concert on Grand Canal, Belle Isle Park, Detroit, Mich.
		Parks & gardens		Portland	1904	dpc12517_o3.jpg	35407824							Detroit Photographic Co.			Gates		Stone walls	Carriage entrance, Riverton Park, Portland, Me.
		Amusements		Chicago		cop329_o3.jpg	35405822										Exhibitions	Fairs	Alligators	"""A Century of Progress"" Chicago 1933 World's Fair"
		Advertisements				0BH1224_o3.jpg	35400536												Lamps	Approved table lamps
		Hotels		Chicago		VO6363_o3.jpg	35423669												Ballrooms	Hotel La Salle Chicago
		Libraries, galleries & museums		Johnston City		A115176_o3.jpg	35403248												Public Libraries	Public Library, Johnston City, Ill.
		Beaches & bodies of water		Chicago		VO87_o3.jpg	35424217							V. O. Hammon Pub. Co.					Rivers	Mouth of Chicago River, Chicago
